"dataset_id";"title";"summary"
"dfe_ssp126_2020_2100_depthsurf";"Bio-Oracle DissolvedIron [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
dfe_max (Maximum DissolvedIron, MMol' 'M-3)
dfe_ltmax (Long-term maximum DissolvedIron, MMol' 'M-3)
dfe_mean (Average DissolvedIron, MMol' 'M-3)
dfe_ltmin (Long-term minimum DissolvedIron, MMol' 'M-3)
dfe_min (Minimum DissolvedIron, MMol' 'M-3)
dfe_range (Range DissolvedIron, MMol' 'M-3)
dfe_sd (Standard deviation DissolvedIron, MMol' 'M-3)
"
"dfe_ssp245_2020_2100_depthsurf";"Bio-Oracle DissolvedIron [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
dfe_max (Maximum DissolvedIron, MMol' 'M-3)
dfe_ltmax (Long-term maximum DissolvedIron, MMol' 'M-3)
dfe_mean (Average DissolvedIron, MMol' 'M-3)
dfe_ltmin (Long-term minimum DissolvedIron, MMol' 'M-3)
dfe_min (Minimum DissolvedIron, MMol' 'M-3)
dfe_range (Range DissolvedIron, MMol' 'M-3)
dfe_sd (Standard deviation DissolvedIron, MMol' 'M-3)
"
"dfe_ssp370_2020_2100_depthsurf";"Bio-Oracle DissolvedIron [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
dfe_max (Maximum DissolvedIron, MMol' 'M-3)
dfe_ltmax (Long-term maximum DissolvedIron, MMol' 'M-3)
dfe_mean (Average DissolvedIron, MMol' 'M-3)
dfe_ltmin (Long-term minimum DissolvedIron, MMol' 'M-3)
dfe_min (Minimum DissolvedIron, MMol' 'M-3)
dfe_range (Range DissolvedIron, MMol' 'M-3)
dfe_sd (Standard deviation DissolvedIron, MMol' 'M-3)
"
"dfe_ssp460_2020_2100_depthsurf";"Bio-Oracle DissolvedIron [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
dfe_max (Maximum DissolvedIron, MMol' 'M-3)
dfe_ltmax (Long-term maximum DissolvedIron, MMol' 'M-3)
dfe_mean (Average DissolvedIron, MMol' 'M-3)
dfe_ltmin (Long-term minimum DissolvedIron, MMol' 'M-3)
dfe_min (Minimum DissolvedIron, MMol' 'M-3)
dfe_range (Range DissolvedIron, MMol' 'M-3)
dfe_sd (Standard deviation DissolvedIron, MMol' 'M-3)
"
"dfe_ssp585_2020_2100_depthsurf";"Bio-Oracle DissolvedIron [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
dfe_max (Maximum DissolvedIron, MMol' 'M-3)
dfe_ltmax (Long-term maximum DissolvedIron, MMol' 'M-3)
dfe_mean (Average DissolvedIron, MMol' 'M-3)
dfe_ltmin (Long-term minimum DissolvedIron, MMol' 'M-3)
dfe_min (Minimum DissolvedIron, MMol' 'M-3)
dfe_range (Range DissolvedIron, MMol' 'M-3)
dfe_sd (Standard deviation DissolvedIron, MMol' 'M-3)
"
"o2_baseline_2000_2018_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp119_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp126_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp245_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp370_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp460_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp585_2020_2100_depthmax";"Bio-Oracle DissolvedMolecularOxygen [depthMax] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_baseline_2000_2018_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp119_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp126_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp245_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp370_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp460_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp585_2020_2100_depthmean";"Bio-Oracle DissolvedMolecularOxygen [depthMean] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_baseline_2000_2018_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp119_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp126_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp245_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp370_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp460_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp585_2020_2100_depthmin";"Bio-Oracle DissolvedMolecularOxygen [depthMin] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_baseline_2000_2018_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp119_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp126_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp245_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp370_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp460_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
"o2_ssp585_2020_2100_depthsurf";"Bio-Oracle DissolvedMolecularOxygen [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
o2_max (Maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmax (Long-term maximum DissolvedMolecularOxygen, MMol' 'M-3)
o2_mean (Average DissolvedMolecularOxygen, MMol' 'M-3)
o2_ltmin (Long-term minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_min (Minimum DissolvedMolecularOxygen, MMol' 'M-3)
o2_range (Range DissolvedMolecularOxygen, MMol' 'M-3)
o2_sd (Standard deviation DissolvedMolecularOxygen, MMol' 'M-3)
"
